x1 x2 x3 x4 x5 x6 x7 x8 x9
0.5750703445438079 1.857333764819761 3.971240480791397 4.53943860802487 6.123834947180351 8.16201758035589 9.489992805577106 10.508114675943244 12.07862814181626
0.21601382390010215 2.4180668135695838 3.7387064086049655 4.793342372814266 6.523512441176795 7.503018855201595 9.554308319643283 11.084004670050074 12.529971278231299
0.023710362195730417 1.5191637635314117 3.7746180511372267 4.976135970101321 6.034074491111598 8.351292887044812 9.351298695912329 10.88099752539635 12.241178398223854
0.8126782215595447 2.2720584043860867 3.3075432810104717 4.7181813926713225 6.443358527501461 7.872618513680262 9.601955936281403 11.141508418173967 12.504489640770124
0.7891819334408963 1.6231645769951892 3.4349899172479152 5.488287464464687 6.304402091350049 7.802101481493173 9.55522017147527 10.687932241909866 12.773571511015152
0.20240044571958005 2.063464384857266 3.4841941801362117 4.93276655567064 6.593694298490698 8.128102370712188 9.759606381385652 11.347447782007883 12.897516925020843
0.9111180351031558 1.990746408236177 3.197463306602236 5.05182914331236 6.067185725323991 8.322107426266799 9.21432074104204 11.417219066551322 12.656905103627333
0.6099326954657012 1.9013179289144313 3.8545354740052438 4.743366964576612 6.896792555961021 8.276972909120456 9.150583916475432 11.466487950454747 12.302269020801386
0.1342057006445505 2.4613109657703696 3.377001247830375 4.789997959903569 6.930399399989387 7.963123765877203 9.315132474668369 10.848914383742926 12.733294997319584
0.9277118595558245 1.6194803580921493 3.421049958226404 4.948291131051248 6.014969796336045 7.815467092029898 9.779173365963562 11.20041279641295 12.694812738488825
0.31105397677059243 1.9515123905205947 3.8733760662367205 5.143521939555054 6.213341019714765 8.067414769833853 9.184435206689272 11.026000852718028 12.248082823698516
0.2125489421739386 2.27542448036201 3.512756597147922 4.583099020153963 6.5567929944042715 7.890769270487326 9.206989947420368 10.940881928485535 12.660782728011885
0.7058255176433696 1.5263601231533264 3.94568022494239 4.703400839046998 6.34115093288231 7.708350103353589 9.996272949529077 10.584370540729118 12.228998495349533
0.6967609019127616 1.7229858022023887 3.4359657778144115 5.28957972070991 6.7975935656180795 7.524086400197361 9.78624426088117 11.326932213137741 12.501738672680938
0.38628543231807133 1.8481390839800833 3.7757562520934833 5.081031344592179 6.9429208079294416 7.869841961164092 9.999807539410822 10.83207932463993 12.31106523069161
0.5009961767188673 2.4580167713330585 3.3613686405974788 5.315815269521679 6.938000592539309 7.694678121692683 9.412479152838955 10.919838644357487 12.96892551259279
0.966402113001138 2.0216914952872047 3.012545436944679 5.045571572784601 6.912775083814445 8.44775268633627 9.037851257853692 11.229079149417789 12.257114149731203
0.04322266664718488 2.350682129819648 3.6712993802300016 5.088385420548358 6.842226569596759 7.624149305536213 9.728827727617569 11.255947024216555 12.249933274989846
0.09317598347194855 1.6974248533955965 3.9697952791551003 4.846926316664903 6.036298012933824 8.289088410630942 9.242184494527553 10.682783697710601 12.33649104786961
0.38878395103040875 2.3812506589473905 3.246440429956526 4.858140132756459 6.301065257184568 8.24970414516281 9.252158285494886 11.241965768162126 12.865349945732932
0.00411908531699523 1.9959325040281468 3.4506534755248865 5.243421795592619 6.093749533629479 7.72826016494527 9.297481725024477 10.59776425527387 12.663655094451578
0.9698139222289008 1.7743050226465702 3.295942628995398 5.179638688990389 6.780316112060987 7.728514129382222 9.583282282132789 10.74483132318332 12.160247446338666
0.09561562453073336 1.5734089272946592 3.886312039016687 4.7662274656723005 6.707740127430841 8.263608037681848 9.747441352052057 11.24612955167258 12.57384725793245
0.4566460267481447 1.5966204574620777 3.2419609396158746 4.723362681785869 6.687217673422861 8.115420149537313 9.919572828794271 11.05894680168905 12.421415426152645
0.1592985816377055 1.7780098488614844 3.5624705822196354 4.7981714536862 6.58700049873454 7.946376910394671 9.303989727932114 11.466899637312508 12.354226613698737
0.9837803982512503 1.7238261423837058 3.0678027773971444 5.337782951807785 6.531383860115528 7.938162642172126 9.863602513372385 11.091840372523928 12.221169494588331
0.6559720226184644 1.6856448478808956 3.7449406799176983 4.596707606721785 6.887175580566605 8.358831945234021 9.475303482101367 10.978658495370482 12.252593316921992
0.36319790397628093 1.6279653567469827 3.0506190862532003 5.221241524613582 6.746835198383229 8.41870167175621 9.29313785044467 11.401034631445903 12.991571316094642
