x states switches
237 2 0
238 1 0
239 5 0
240 3 0
241 3 0
242 5 0
243 5 0
244 1 0
245 5 0
246 4 0
247 1 0
248 3 0
249 3 0
250 3 0
251 3 0
252 4 0
253 1 0
254 1 0
255 3 0
256 4 0
257 3 0
258 3 0
259 1 0
260 4 0
261 3 0
262 3 0
263 1 0
264 1 0
265 3 0
266 5 0
267 2 0
268 3 0
269 1 0
270 1 0
271 3 0
272 1 0
273 1 0
274 1 0
275 2 0
276 4 0
277 3 0
278 4 0
279 3 0
280 1 0
281 1 0
282 4 0
283 1 1
284 1 0
285 1 0
286 4 0
287 1 0
288 3 0
289 4 0
290 4 0
291 1 0
292 1 0
293 5 0
294 1 0
295 1 0
296 3 0
297 1 0
298 3 0
299 4 0
300 1 0
301 1 0
302 1 0
303 4 0
304 1 0
305 4 0
306 1 0
307 1 0
308 4 0
309 4 0
310 1 0
311 1 0
312 4 0
313 1 0
314 4 0
315 1 0
316 1 0
317 1 0
318 1 0
319 4 0
320 1 0
321 1 0
322 3 0
323 1 0
324 4 0
325 1 0
326 1 0
327 1 0
328 1 0
329 1 0
330 4 0
331 1 0
332 4 0
333 1 0
334 1 0
335 1 0
336 1 0
337 4 0
338 3 0
339 4 0
340 4 0
341 1 0
342 1 0
343 4 0
344 1 0
345 1 0
346 1 0
347 3 0
348 1 0
349 1 0
350 1 0
351 1 0
352 1 0
353 3 0
354 4 0
355 1 0
356 3 0
357 1 0
358 1 0
359 1 0
360 1 0
361 1 0
362 1 0
363 1 0
364 3 0
365 1 0
366 4 0
367 3 0
368 1 0
369 1 0
370 1 0
371 3 0
372 1 0
373 1 0
374 4 0
375 1 0
376 1 0
377 3 0
378 1 0
379 1 0
380 4 0
381 3 0
382 5 0
383 3 0
384 1 0
385 3 0
386 4 0
387 1 0
388 1 0
389 1 0
390 3 0
391 1 0
392 1 0
393 1 0
394 4 0
395 1 0
396 1 0
397 5 0
398 1 0
399 1 0
400 3 0
401 1 0
402 4 0
403 3 0
404 1 0
405 1 0
406 1 0
407 1 0
408 4 0
409 3 0
410 1 0
411 3 0
412 4 0
413 1 0
414 4 0
415 1 0
416 4 0
417 1 0
418 1 0
419 4 0
420 1 0
421 4 0
422 1 0
423 4 0
424 1 0
425 4 0
426 1 0
427 4 0
428 1 0
429 1 0
430 3 0
431 3 0
432 1 0
433 1 0
434 1 0
435 3 0
436 3 0
437 1 0
438 3 0
439 1 0
440 4 0
441 1 0
442 1 0
443 4 0
444 4 0
445 4 0
446 4 0
447 1 0
448 1 0
449 1 0
450 3 0
451 1 0
452 1 0
453 1 0
454 5 0
455 1 0
456 1 0
457 1 0
458 1 0
459 4 0
460 1 0
461 1 0
462 4 0
463 1 0
464 1 0
465 5 0
466 1 0
467 1 0
468 1 0
469 4 0
470 4 0
471 1 0
472 1 0
473 4 0
474 1 0
475 4 0
476 1 0
477 1 0
478 1 0
479 1 0
480 1 0
481 1 0
482 1 0
483 1 0
484 1 0
485 1 0
486 1 0
487 1 0
488 1 0
489 4 0
490 3 0
491 1 0
492 1 0
493 1 0
494 1 0
495 1 0
496 1 0
497 1 0
498 1 0
499 3 0
500 4 0
501 1 0
502 4 0
503 1 0
504 3 0
505 1 0
506 1 0
507 1 0
508 1 0
509 1 0
510 3 0
511 1 0
512 3 0
513 1 0
514 1 0
515 4 0
516 1 0
517 4 0
518 1 0
519 1 0
520 1 0
521 4 0
522 3 0
523 4 0
524 3 0
525 3 0
526 4 0
527 1 0
528 1 0
529 4 0
530 4 0
531 1 0
532 4 0
533 3 0
534 1 0
535 1 0
536 1 0
537 1 0
538 1 0
539 1 0
540 1 0
541 1 0
542 1 0
543 1 0
544 1 0
545 4 0
546 1 0
547 1 0
548 4 0
549 1 0
550 3 0
551 1 0
552 4 0
553 1 0
554 1 0
555 1 0
556 4 0
557 1 0
558 1 0
559 4 0
560 1 0
561 1 0
562 1 0
563 1 0
564 4 0
565 1 0
566 1 0
567 3 0
568 3 0
569 1 0
570 1 0
571 1 0
572 1 0
573 1 0
574 1 0
575 1 0
576 3 0
577 1 0
578 1 0
579 1 0
580 1 0
581 4 0
582 1 0
583 1 0
584 1 0
585 1 0
586 1 0
587 3 0
588 4 0
589 1 0
590 1 0
591 4 0
592 1 0
593 1 0
594 1 0
595 1 0
596 3 0
597 1 0
598 1 0
599 3 0
600 3 0
601 1 0
602 4 0
603 1 0
604 1 0
605 1 0
606 3 0
607 1 0
608 1 0
609 1 0
610 4 0
611 4 0
612 1 0
613 1 0
614 1 0
615 2 1
616 4 0
617 1 0
618 5 0
619 2 0
620 2 0
621 1 0
622 1 0
623 2 0
624 1 0
625 4 0
626 4 0
627 1 0
628 2 0
629 1 0
630 3 0
631 3 0
632 1 0
633 4 0
634 4 0
635 2 0
636 4 0
637 3 0
638 1 0
639 1 0
640 1 0
641 3 0
642 1 0
643 5 0
644 2 0
645 1 0
646 1 0
647 4 0
648 4 0
649 1 0
650 1 0
651 2 0
652 2 0
653 1 0
654 4 0
655 3 0
656 4 0
657 1 0
658 5 0
659 5 0
660 3 0
661 1 0
662 3 0
663 4 0
664 1 0
665 4 0
666 1 0
667 1 0
668 1 0
669 4 0
670 1 0
671 1 0
672 1 0
673 1 0
674 5 0
675 3 0
676 3 0
677 1 0
678 4 0
679 3 0
680 5 0
681 1 0
682 1 0
683 4 0
684 1 0
685 5 0
686 3 1
687 2 0
688 3 0
689 3 0
690 4 0
691 3 0
692 1 0
693 3 0
694 4 0
695 3 0
696 3 0
697 3 0
698 1 0
699 4 0
700 4 0
701 3 0
702 3 0
703 4 0
704 3 0
705 4 0
706 4 0
707 3 0
708 1 0
709 2 0
710 3 0
711 4 0
712 5 0
713 1 0
714 2 0
715 3 0
716 3 0
717 2 0
718 2 0
719 4 0
720 3 0
721 2 0
722 3 0
723 1 0
724 1 0
725 3 0
726 4 0
727 3 0
728 1 0
729 3 0
730 3 0
731 1 0
732 3 0
733 4 0
734 4 0
735 2 0
736 4 0
737 3 0
738 3 0
739 3 0
740 4 0
741 2 0
742 5 0
743 3 0
744 4 0
745 3 0
746 2 0
747 3 0
748 4 0
749 2 0
750 1 0
751 3 0
752 1 0
753 2 0
754 2 0
755 1 0
756 3 0
757 2 0
758 2 0
759 4 0
760 3 0
761 4 0
762 2 0
763 4 0
764 4 0
765 4 0
766 3 0
767 3 0
768 2 0
769 2 0
770 3 0
771 2 0
772 3 0
773 4 0
774 3 0
775 3 0
776 3 0
777 3 0
778 4 0
779 4 0
780 1 0
781 3 0
782 2 1
783 5 0
784 5 0
785 4 0
786 1 0
787 2 0
788 2 0
789 5 0
790 2 0
791 3 0
792 3 0
793 3 0
794 5 0
795 4 0
796 4 0
797 2 0
798 5 0
799 3 0
800 5 0
801 4 0
802 3 1
803 5 0
804 5 0
805 2 0
806 5 0
807 5 0
808 5 0
809 5 0
810 1 0
811 3 0
812 4 1
813 4 0
814 5 0
815 2 0
816 4 0
817 3 0
818 1 0
819 4 0
820 4 0
821 4 0
822 4 0
823 1 0
824 4 0
825 4 0
826 5 0
827 1 0
828 2 0
829 4 0
830 2 0
831 4 0
832 4 0
833 3 0
834 2 0
835 1 0
836 4 0
837 1 0
838 4 0
839 4 0
840 4 0
841 2 1
842 5 0
843 1 0
844 4 0
845 3 0
846 5 0
847 5 0
848 5 0
849 5 0
850 1 0
851 4 0
852 5 0
853 5 0
854 4 0
855 5 0
856 5 0
857 4 0
858 5 0
859 1 0
860 4 0
861 4 0
862 5 0
863 3 0
864 4 0
865 5 0
866 3 0
867 5 0
868 5 0
869 4 0
870 5 0
871 5 0
872 5 0
873 5 0
874 2 0
875 5 0
876 2 0
877 5 0
878 5 0
879 4 0
880 5 0
881 4 0
882 5 0
883 5 0
884 5 0
885 5 0
886 1 0
887 4 0
888 4 0
889 5 0
890 5 0
891 5 0
892 5 0
893 2 0
894 3 0
895 5 0
896 4 0
897 5 0
898 5 0
899 5 0
900 5 0
901 3 0
902 1 0
903 5 0
904 5 0
905 5 0
906 5 0
907 4 0
908 1 0
909 5 0
910 4 0
911 5 0
912 5 0
913 5 0
914 5 0
915 5 0
916 4 0
917 4 0
918 2 0
919 5 0
920 2 1
921 4 0
922 2 0
923 2 0
924 3 0
925 2 0
926 4 0
927 2 1
928 4 0
929 2 0
930 4 0
931 5 0
932 4 0
933 1 0
934 1 0
935 1 0
936 1 0
937 2 0
938 1 0
939 1 0
940 1 0
941 3 0
942 1 0
943 1 0
944 4 0
945 4 0
946 4 0
947 4 0
948 2 0
949 4 0
950 2 0
951 1 0
952 3 0
953 1 0
954 1 1
955 3 0
956 3 0
957 3 0
958 3 0
959 1 0
960 3 0
961 3 0
962 3 0
963 3 0
964 4 0
965 3 0
966 3 0
967 3 0
968 3 0
969 3 0
970 1 0
971 3 0
972 4 0
973 3 0
974 4 0
975 1 0
976 3 0
977 3 0
978 3 0
979 5 0
980 3 0
981 3 0
982 1 0
983 3 0
984 3 0
985 3 0
986 3 0
987 3 0
988 3 0
989 5 0
990 3 0
991 2 0
992 3 0
993 3 0
994 3 0
995 3 0
996 4 0
997 3 0
998 3 0
