x truemean samples switches
52 1.1915557734285787 1.103735864031358 0
53 1.1915557734285787 1.2650225404792748 0
54 1.1915557734285787 1.3383389272729544 0
55 1.1915557734285787 1.159415319499852 0
56 1.1915557734285787 1.143285172848746 0
57 1.1915557734285787 1.1375219657829418 0
58 1.1915557734285787 1.267972462424837 0
59 1.1915557734285787 1.227646852913488 0
60 1.1915557734285787 1.087603134698409 0
61 1.1915557734285787 1.1514250367835435 0
62 1.1915557734285787 1.313668742444187 0
63 1.1915557734285787 1.1134507270782803 0
64 1.1915557734285787 1.2463763407252195 0
65 1.1915557734285787 1.3352482789168363 0
66 1.1915557734285787 1.2240280314135688 0
67 1.1915557734285787 1.0903973001522071 0
68 1.1915557734285787 1.2962577600885679 0
69 1.1915557734285787 1.1066188212258439 0
70 1.1915557734285787 1.2483853481414335 0
71 1.1915557734285787 1.076579790300107 0
72 1.1915557734285787 1.2306749604393108 0
73 1.1915557734285787 1.0921722694548504 0
74 1.1915557734285787 1.1893256181799898 0
75 1.1915557734285787 1.0707906360376702 0
76 1.1915557734285787 1.1808800874556586 0
77 1.1915557734285787 1.1647041571077157 0
78 1.1915557734285787 1.1671109389791232 0
79 1.1915557734285787 1.3042918703001367 0
80 1.1915557734285787 1.3220424110984914 0
81 1.1915557734285787 1.3594255337252321 0
82 1.1915557734285787 1.128663569800313 0
83 1.1915557734285787 1.17165515459199 0
84 1.1915557734285787 1.1951066609389935 0
85 1.1915557734285787 1.1656296253358378 0
86 1.1915557734285787 1.3095671450683164 0
87 1.1915557734285787 1.4036405325060617 0
88 1.1915557734285787 1.2685247269989088 0
89 1.1915557734285787 1.2550619883190226 0
90 1.1915557734285787 1.3606677167265389 0
91 1.1915557734285787 1.2194950788063996 0
92 1.1915557734285787 1.0551261720698186 0
93 1.1915557734285787 1.3014524217189367 0
94 1.1915557734285787 1.2563198041607697 0
95 1.1915557734285787 1.1934892189729815 0
96 1.1915557734285787 1.2932570750442611 0
97 1.1915557734285787 1.3616515304819816 0
98 1.1915557734285787 1.2197091295594216 0
99 1.1915557734285787 1.079648734009143 0
100 1.1915557734285787 1.32130668979987 0
101 1.1915557734285787 1.2389239053294276 0
102 1.1915557734285787 1.3637075404382812 0
103 1.1915557734285787 1.3729960625117557 0
104 1.1915557734285787 1.1287304427223848 0
105 1.1915557734285787 1.1969622177585582 0
106 1.1915557734285787 1.1176466538443741 0
107 1.1915557734285787 1.1456098254731846 0
108 1.1915557734285787 1.0533404565857307 0
109 1.1915557734285787 1.1693881094676877 0
110 1.1915557734285787 1.3308112384587971 0
111 1.1915557734285787 1.2705032594294718 0
112 1.1915557734285787 1.19000972116894 0
113 1.1915557734285787 1.2212799404712555 0
114 1.1915557734285787 1.2315193360700127 0
115 1.1915557734285787 1.1093642957377692 0
116 1.1915557734285787 1.1395179687175214 0
117 1.1915557734285787 1.1094348668670617 0
118 1.1915557734285787 1.140689277559903 0
119 1.1915557734285787 1.3298283491444989 0
120 1.1915557734285787 1.3922333390381716 0
121 1.1915557734285787 1.152165863103179 0
122 1.1915557734285787 1.2344752371428755 0
123 1.1915557734285787 1.1410392604282482 0
124 1.1915557734285787 1.3241979677188787 0
125 1.1915557734285787 1.211742223289006 0
126 1.1915557734285787 1.2707688933474768 0
127 1.1915557734285787 1.1838164444448978 0
128 1.1915557734285787 1.313765122632665 0
129 1.1915557734285787 1.1920331873951597 0
130 1.1915557734285787 1.086316430177845 0
131 1.1915557734285787 1.3043151645519095 0
132 1.1915557734285787 1.200350686272593 0
133 1.1915557734285787 1.0652230503335378 0
134 1.1915557734285787 1.2376354213066363 0
135 1.1915557734285787 0.9399742759007277 0
136 1.1915557734285787 1.2915080927490499 0
137 1.1915557734285787 0.9165494170151656 0
138 1.1915557734285787 1.1723532820962665 0
139 1.1915557734285787 1.3539008731455309 0
140 1.1915557734285787 1.2848050597577367 0
141 1.1915557734285787 1.0597864026805608 0
142 1.1915557734285787 1.0971753882136652 0
143 1.1915557734285787 1.2150096460208757 0
144 1.1915557734285787 1.1604157900751761 0
145 1.1915557734285787 1.1684823310845698 0
146 1.1915557734285787 1.3592012280724568 0
147 1.1915557734285787 1.1483876183965112 0
148 1.1915557734285787 1.2253123172277975 0
149 1.1915557734285787 1.17507542078251 0
150 1.1915557734285787 1.1823606893234617 0
151 1.1915557734285787 1.0556480672894213 0
152 1.1915557734285787 1.0362518180237505 0
153 1.1915557734285787 1.4299538274998769 0
154 1.1915557734285787 1.2423389612432745 0
155 1.1915557734285787 1.2366149530911865 0
156 1.1915557734285787 1.0193244936711348 0
157 1.1915557734285787 1.1637911088676973 0
158 1.1915557734285787 1.1606556775594654 0
159 1.1915557734285787 1.136935253381041 0
160 1.1915557734285787 1.3045096595777697 0
161 1.1915557734285787 1.05811221766036 0
162 1.1915557734285787 1.1834497926886076 0
163 1.1915557734285787 1.2105911690865123 0
164 1.1915557734285787 1.2062542260180893 0
165 1.1915557734285787 1.2630648119668901 0
166 1.1915557734285787 1.179019042549967 0
167 1.1915557734285787 1.40013994521424 0
168 1.1915557734285787 1.1917679230138363 0
169 1.1915557734285787 1.0753930971407342 0
170 1.1915557734285787 1.1414597027922868 0
171 1.1915557734285787 1.056604430304269 0
172 1.1915557734285787 1.0520429486710767 0
173 1.1915557734285787 1.3214446885680133 0
174 1.1915557734285787 1.1938583836990395 0
175 1.1915557734285787 1.2269230904212525 0
176 1.1915557734285787 1.2583479784530784 0
177 1.1915557734285787 1.0669828290807457 0
178 1.1915557734285787 1.1472746438435772 0
179 1.1915557734285787 1.2083225051967212 0
180 1.1915557734285787 1.2692533438284888 0
181 1.1915557734285787 1.2440397208224452 0
182 1.1915557734285787 1.1476560333323615 0
183 1.1915557734285787 1.2335974913975154 0
184 1.1915557734285787 1.3232882323272206 0
185 1.1915557734285787 1.1969762394081485 0
186 1.1915557734285787 1.207110875854466 0
187 1.1915557734285787 1.066758694510238 0
188 1.1915557734285787 1.0452629671687999 0
189 1.1915557734285787 1.0904789809078375 0
190 1.1915557734285787 1.2683243380408875 0
191 1.1915557734285787 1.0991904824175447 0
192 1.1915557734285787 1.2078347953624593 0
193 1.1915557734285787 1.2314978329346784 0
194 1.1915557734285787 1.1356534410748946 0
195 1.1915557734285787 1.2365590293370436 0
196 1.1915557734285787 1.2231209250275592 0
197 1.1915557734285787 1.2065191038396628 0
198 1.1915557734285787 1.2172346084395163 0
199 1.1915557734285787 1.2484461663600677 0
200 1.1915557734285787 1.1405157955325262 0
201 1.1915557734285787 1.2000108262169062 0
202 1.1915557734285787 1.0376948807015351 0
203 1.1915557734285787 1.1430134631687372 0
204 1.1915557734285787 1.3221643907486895 0
205 1.1915557734285787 1.2381851032601405 0
206 1.1915557734285787 1.169983342292579 0
207 1.1915557734285787 1.1507512986400599 0
208 1.1915557734285787 1.3033010378051952 0
209 1.1915557734285787 1.281890006748684 0
210 1.1915557734285787 1.0823304715490587 0
211 1.1915557734285787 1.1084279581627465 0
212 1.1915557734285787 1.0771489448751812 0
213 1.1915557734285787 1.274950472746343 0
214 1.1915557734285787 1.1674396062271557 0
215 1.1915557734285787 1.1418222742865056 0
216 1.1915557734285787 1.294217924360673 0
217 1.1915557734285787 1.1837325308152262 0
218 1.1915557734285787 1.1610783449683422 0
219 1.1915557734285787 1.064176420665541 0
220 1.1915557734285787 1.1700434576622076 0
221 1.1915557734285787 0.9568381922419875 0
222 1.1915557734285787 1.1187402316222217 0
223 1.1915557734285787 1.0510147334009772 0
224 1.1915557734285787 1.2382650374135802 0
225 1.1915557734285787 1.2511250563079597 0
226 1.1915557734285787 1.1489319856642783 0
227 1.1915557734285787 1.2850509123095744 0
228 1.1915557734285787 1.2264285959444339 0
229 1.1915557734285787 1.4511538691030799 0
230 1.1915557734285787 1.2620804201441214 0
231 1.1915557734285787 1.2894033600586616 0
232 1.1915557734285787 0.9681539825318297 0
233 1.1915557734285787 1.01760785204531 0
234 1.1915557734285787 1.1668955959292286 0
235 1.1915557734285787 1.3893612306262144 0
236 1.1915557734285787 1.2225867611312664 0
237 1.1915557734285787 1.2442927051437875 0
238 1.1915557734285787 1.2189117715517361 0
239 1.1915557734285787 1.3102243121985317 0
240 1.1915557734285787 1.2862653361155651 0
241 1.1915557734285787 1.060680325130666 0
242 1.1915557734285787 1.2819617602884565 0
243 1.1915557734285787 1.1827435936909123 0
244 1.1915557734285787 1.230442541352095 0
245 1.1915557734285787 1.1205026866629415 0
246 1.1915557734285787 1.065190006748844 0
247 1.1915557734285787 1.075949919510188 0
248 1.1915557734285787 1.2344181359648656 0
249 1.1915557734285787 1.1882195379026486 0
250 1.1915557734285787 1.0907949819724285 0
251 1.1915557734285787 1.1251552591238099 0
252 1.1915557734285787 1.3206067968063309 0
253 1.1915557734285787 1.1776052786224274 0
254 1.1915557734285787 1.1805427717915933 0
255 1.1915557734285787 1.0209096834691798 0
256 1.1915557734285787 1.1306961629475079 0
257 1.1915557734285787 1.2740194482040683 0
258 1.1915557734285787 1.1779799856687274 0
259 1.1915557734285787 1.2152556486421005 0
260 1.1915557734285787 1.276684829535854 0
261 1.1915557734285787 1.1508173195008116 0
262 1.1915557734285787 1.2052814936715275 0
263 1.1915557734285787 1.1473249181240521 0
264 1.1915557734285787 1.1568661977400212 0
265 1.1915557734285787 0.9770427831503531 0
266 1.1915557734285787 1.3278136628686341 0
267 1.1915557734285787 1.0216669772415339 0
268 1.1915557734285787 1.3477852569756503 0
269 1.1915557734285787 1.193441172117095 0
270 1.1915557734285787 1.1485756141965149 0
271 1.1915557734285787 1.2640752987409645 0
272 1.1915557734285787 1.2553734565653327 0
273 1.1915557734285787 1.0782955142042276 0
274 1.1915557734285787 1.2168779200840985 0
275 1.1915557734285787 1.1140524979820903 0
276 1.1915557734285787 1.1845026598105213 0
277 1.1915557734285787 1.354135138458457 0
278 1.1915557734285787 1.1549831050136152 0
279 1.1915557734285787 1.3478608693284297 0
280 1.1915557734285787 1.1944921443155585 0
281 1.1915557734285787 1.0392938683883006 0
282 1.1915557734285787 0.9729932744448796 0
283 1.1915557734285787 1.1218815691428685 0
284 1.1915557734285787 1.1902964106220084 0
285 1.1915557734285787 1.2677343690646081 0
286 1.1915557734285787 1.190615048646185 0
287 1.1915557734285787 1.2277540087433072 0
288 1.1915557734285787 1.0646300397184318 0
289 1.1915557734285787 1.196063911783911 0
290 1.1915557734285787 1.341081459479822 0
291 1.1915557734285787 1.2478009940871015 0
292 1.1915557734285787 1.2590005386997518 0
293 1.1915557734285787 1.1580038740310015 0
294 1.1915557734285787 1.3481226833582958 0
295 1.1915557734285787 1.288518911461864 0
296 1.1915557734285787 1.3307013262018246 0
297 1.1915557734285787 1.0276809078219624 0
298 1.1915557734285787 1.0590025279216462 0
299 1.1915557734285787 1.0665039956257898 0
300 1.1915557734285787 1.1471250302862765 0
301 1.1915557734285787 1.0664384094720036 0
302 1.1915557734285787 1.1408512202428611 0
303 1.1915557734285787 1.0988282929014865 0
304 1.1915557734285787 1.175954770448127 0
305 1.1915557734285787 1.1675996788356997 0
306 1.1915557734285787 1.2064256599750163 0
307 1.1915557734285787 1.230146181381269 0
308 1.1915557734285787 1.2550892862820726 0
309 1.1915557734285787 1.1676829344127504 0
310 1.1915557734285787 1.1214686342253546 0
311 1.1915557734285787 1.2589305562263051 0
312 1.1915557734285787 1.1862213567724924 0
313 1.1915557734285787 1.0870608439663192 0
314 1.1915557734285787 1.1885000294728325 0
315 1.1915557734285787 1.1710032735999851 0
316 1.1915557734285787 1.0960308367897509 0
317 1.1915557734285787 1.2141008942384917 0
318 1.1915557734285787 1.1010549595448356 0
319 1.1915557734285787 1.34288658788839 0
320 1.1915557734285787 1.203161473184692 0
321 1.1915557734285787 1.4471926585380523 0
322 1.1915557734285787 1.1745318755654526 0
323 1.1915557734285787 1.1766367208284645 0
324 1.1915557734285787 1.2643577287006402 0
325 1.1915557734285787 1.211904421818849 0
326 1.1915557734285787 1.3243217738195723 0
327 1.1915557734285787 1.0917979434564806 0
328 1.1915557734285787 0.9956728924437266 0
329 1.1915557734285787 1.4554393610780048 0
330 1.1915557734285787 1.2074235290643724 0
331 1.1915557734285787 1.2307670984474182 0
332 1.1915557734285787 1.0701101663834327 0
333 1.1915557734285787 1.2732918372322193 0
334 1.1915557734285787 1.1146919656460217 0
335 1.1915557734285787 1.1691441962362557 0
336 1.1915557734285787 1.2968324910101308 0
337 1.1915557734285787 1.2075264767623928 0
338 1.1915557734285787 1.2086900103266238 0
339 1.1915557734285787 1.222843789328716 0
340 1.1915557734285787 1.2145334403726709 0
341 1.1915557734285787 1.214742198201403 0
342 1.1915557734285787 1.0623806582498383 0
343 1.1915557734285787 1.093136010245336 0
344 1.1915557734285787 1.1749739469026923 0
345 1.1915557734285787 1.2225598347140307 0
346 1.1915557734285787 1.2479770802162578 0
347 1.1915557734285787 1.15276498560952 0
348 1.1915557734285787 1.0243334336216914 0
349 1.1915557734285787 1.2149458996251967 0
350 1.1915557734285787 1.2433643755477042 0
351 1.1915557734285787 1.2769868584810582 0
352 1.1915557734285787 1.1649508881577642 0
353 1.1915557734285787 1.02093691965255 0
354 1.1915557734285787 1.2167276608053685 0
355 1.1915557734285787 1.3388059178278955 0
356 1.1915557734285787 1.2947321210910514 0
357 1.1915557734285787 1.202418028883538 0
358 1.1915557734285787 1.2516459334061816 0
359 1.1915557734285787 1.2372820529221775 0
360 1.1915557734285787 1.2898346261233389 0
361 1.1915557734285787 1.1806774233993316 0
362 1.1915557734285787 1.2495771381836955 0
363 1.1915557734285787 1.3288755366908405 0
364 1.1915557734285787 1.2001998250934445 0
365 1.1915557734285787 1.246285135173147 0
366 1.1915557734285787 1.0728590815351136 0
367 1.1915557734285787 1.2079443004544679 0
368 1.1915557734285787 1.212169876117974 0
369 1.1915557734285787 1.3371674443399149 0
370 1.1915557734285787 1.1442491320696366 0
371 1.1915557734285787 1.2614427959912227 0
372 1.1915557734285787 1.2756112154076344 0
373 1.1915557734285787 1.0594212981036486 0
374 1.1915557734285787 1.1559639018992016 0
375 1.1915557734285787 1.3285861257659621 0
376 1.1915557734285787 1.2820215114350255 0
377 1.1915557734285787 1.058690219179351 0
378 1.1915557734285787 1.196322528781786 0
379 1.1915557734285787 1.1867164735656799 0
380 1.1915557734285787 1.1781347955906005 0
381 1.1915557734285787 1.277779756572874 0
382 1.1915557734285787 1.0470027545215697 0
383 1.1915557734285787 1.1462829354468484 0
384 1.1915557734285787 1.1816060572308689 0
385 1.1915557734285787 1.0169451620868217 0
386 1.1915557734285787 1.1755455656430678 0
387 1.1915557734285787 1.382095326895498 0
388 1.1915557734285787 1.20753661213863 0
389 1.1915557734285787 1.1656145931423567 0
390 1.1915557734285787 1.1977341413947231 0
391 1.1915557734285787 1.1933489337966026 0
392 1.1915557734285787 0.9561533903229607 0
393 1.1915557734285787 1.092921525311023 0
394 1.1915557734285787 1.2550423634684709 0
395 1.1915557734285787 1.3112757630579477 0
396 1.1915557734285787 0.9920199289959603 0
397 1.1915557734285787 1.2015010294515225 0
398 1.1915557734285787 0.9510259800898442 0
399 1.1915557734285787 1.0776911082464684 0
400 1.1915557734285787 1.0694920340391727 0
401 1.1915557734285787 1.1227849765153082 0
402 1.1915557734285787 1.366205390393983 0
403 1.1915557734285787 0.9405823862685287 0
404 1.1915557734285787 1.350875688937151 0
405 1.1915557734285787 0.9608817314454695 0
406 1.1915557734285787 1.2473598275734321 0
407 1.1915557734285787 1.4529392038324502 0
408 1.1915557734285787 1.1797210477503486 0
409 1.1915557734285787 1.0540919140456344 0
410 1.1915557734285787 1.2008460305378175 0
411 1.1915557734285787 1.0460730377481788 0
412 1.1915557734285787 1.1858285278026353 0
413 1.1915557734285787 1.1599443398969427 0
414 1.1915557734285787 1.1492980039228395 0
415 1.1915557734285787 1.1487874160888842 0
416 1.1915557734285787 1.275821187877808 0
417 1.1915557734285787 1.2017717302551922 0
418 1.1915557734285787 1.2120646026414061 0
419 1.1915557734285787 1.2123980960251937 0
420 1.1915557734285787 1.0803592482523676 0
421 1.1915557734285787 1.1181762412285106 0
422 1.1915557734285787 1.2952472119188703 0
423 1.1915557734285787 1.1816336703657888 0
424 1.1915557734285787 1.1173054076684465 0
425 1.1915557734285787 1.2978267959945062 0
426 1.1915557734285787 1.2189792359466518 0
427 1.1915557734285787 1.4264515241938334 0
428 1.1915557734285787 0.9204559208551631 0
429 1.1915557734285787 1.0092445089300341 0
430 1.1915557734285787 1.1203811049033192 0
431 1.1915557734285787 1.214731242173008 0
432 1.1915557734285787 1.243467244368329 0
433 1.1915557734285787 1.2723756682553211 0
434 1.1915557734285787 1.3833565769857055 0
435 1.1915557734285787 1.0432341909268108 0
436 1.1915557734285787 1.155898397157832 0
437 1.1915557734285787 1.1410016625889468 0
438 1.1915557734285787 1.3985557337137733 0
439 1.1915557734285787 1.2245065933118708 0
440 1.1915557734285787 1.272083350125289 0
441 1.1915557734285787 1.294878280248715 0
442 1.1915557734285787 1.251792974859627 0
443 1.1915557734285787 1.3405544309275217 0
444 1.1915557734285787 1.266779703450637 0
445 1.1915557734285787 1.2274373695011258 0
446 1.1915557734285787 1.3901254559644316 0
447 1.1915557734285787 1.208441889316312 0
448 1.1915557734285787 1.2843892084714763 0
449 1.1915557734285787 1.2751739199750438 0
450 1.1915557734285787 1.2327303854042309 0
451 1.1915557734285787 1.3657840460395212 0
452 1.1915557734285787 1.329085967707604 0
453 1.1915557734285787 1.2157870396620596 0
454 1.1915557734285787 1.1448343733409008 0
455 1.1915557734285787 1.2367373261473005 0
456 1.1915557734285787 1.2214229063847772 0
457 1.1915557734285787 1.4049130269656267 0
458 1.1915557734285787 1.2569751612213929 0
459 1.1915557734285787 1.1756386372111731 0
460 1.1915557734285787 1.1790614213188757 0
461 1.1915557734285787 1.099370522824076 0
462 1.1915557734285787 1.1846381715269612 0
463 1.1915557734285787 1.1071508151468505 0
464 1.1915557734285787 1.2568598324819809 0
465 1.1915557734285787 1.1511909226121828 0
466 1.1915557734285787 1.2079919404280546 0
467 1.1915557734285787 1.1333673156449282 0
468 1.1915557734285787 1.187401427377022 0
469 1.1915557734285787 1.226017086922786 0
470 1.1915557734285787 1.2222354477209267 0
471 1.1915557734285787 1.0897176223794813 0
472 1.1915557734285787 1.0051213357246298 0
473 1.1915557734285787 1.272281404172466 0
474 1.1915557734285787 1.1460784886158861 0
475 1.1915557734285787 1.1464039602625717 0
476 1.1915557734285787 1.0720499812541229 0
477 1.1915557734285787 1.163905011507141 0
478 1.1915557734285787 1.1928367605054933 0
479 1.1915557734285787 1.2377634270282853 0
480 1.1915557734285787 1.2109222803467043 0
481 1.1915557734285787 1.2760475712695207 0
482 1.1915557734285787 1.414572454286029 0
483 1.1915557734285787 1.2503194136575155 0
484 1.1915557734285787 1.093740105008357 0
485 1.1915557734285787 1.202268543049023 0
486 1.1915557734285787 1.2939632328537856 0
487 1.1915557734285787 1.1394463345507992 0
488 1.1915557734285787 1.166999860805078 0
489 1.1915557734285787 1.1105326571205894 0
490 1.1915557734285787 1.1692825675355476 0
491 1.1915557734285787 1.1296647563691886 0
492 1.1915557734285787 1.2282576936574798 0
493 1.1915557734285787 1.2283000668364241 0
494 1.1915557734285787 1.202403565180983 0
495 1.1915557734285787 1.1975007489887444 0
496 1.1915557734285787 1.0055502547192583 0
497 1.1915557734285787 1.269419011336053 0
498 1.1915557734285787 1.140551279631774 0
499 1.1915557734285787 1.2067172250800582 0
500 1.1915557734285787 1.1731153830820171 0
501 1.1915557734285787 1.1563535718232991 0
502 1.1915557734285787 1.3786413263989696 0
503 1.1915557734285787 1.0876203795512436 0
504 1.1915557734285787 1.0623777458281796 0
505 1.1915557734285787 1.1033995617779297 0
506 1.1915557734285787 1.3066339574476793 0
507 1.1915557734285787 1.0526257432553452 0
508 1.1915557734285787 1.2313605366768372 0
509 1.1915557734285787 1.093376625582576 0
510 1.1915557734285787 1.0764552057104815 0
511 1.1915557734285787 1.2620384958135589 0
512 1.1915557734285787 1.1560635551585328 0
513 1.1915557734285787 1.0415262156309293 0
514 1.1915557734285787 1.3503471485377403 0
515 1.1915557734285787 1.1568346509653602 0
516 1.1915557734285787 1.242076603980794 0
517 1.1915557734285787 1.1435530065376545 0
518 1.1915557734285787 1.2513028650916938 0
519 1.1915557734285787 1.2907805453465402 0
520 1.1915557734285787 1.185980746722049 0
521 1.1915557734285787 1.1512272602076672 0
522 1.1915557734285787 1.1802735851064199 0
523 1.1915557734285787 1.236053754709372 0
524 1.1915557734285787 1.1357811304651249 0
525 1.1915557734285787 1.1100843643984364 0
526 1.1915557734285787 1.3237305431500994 0
527 1.1915557734285787 1.2193670074197365 0
528 1.1915557734285787 1.1412204791051128 0
529 1.1915557734285787 0.9398440847058032 0
530 1.1915557734285787 1.14732681072855 0
531 1.1915557734285787 1.0555147963654432 0
532 1.1915557734285787 1.1758167250003706 0
533 1.1915557734285787 1.0604555071367991 0
534 1.1915557734285787 1.0902358409721098 0
535 1.1915557734285787 1.1276447776691167 0
536 1.1915557734285787 1.1895229822390452 0
537 1.1915557734285787 1.1210980832868225 0
538 1.1915557734285787 1.0728111996859477 0
539 1.1915557734285787 1.206202692352828 0
540 1.1915557734285787 1.1173449784928222 0
541 1.1915557734285787 1.072088926553454 0
542 1.1915557734285787 1.157894852061871 0
543 1.1915557734285787 1.1639863662115177 0
544 1.1915557734285787 1.165338884344089 0
545 1.1915557734285787 1.3725771599542624 0
546 1.1915557734285787 1.227336657321486 0
547 1.1915557734285787 1.155798597222962 0
548 1.1915557734285787 1.075726141065419 0
549 1.1915557734285787 1.0889980844881493 0
550 1.1915557734285787 1.1017951749592656 0
551 1.1915557734285787 1.2046916877080114 0
552 1.1915557734285787 1.1837661660297751 0
553 1.1915557734285787 1.1501319347984327 0
554 1.1915557734285787 1.0835903471141555 0
555 1.1915557734285787 1.238082763516114 0
556 1.1915557734285787 1.1593200983197665 0
557 1.1915557734285787 1.3049949020560987 0
558 1.1915557734285787 1.0885950748576008 0
559 1.1915557734285787 1.0073005413054044 0
560 1.1915557734285787 1.1153307503258225 0
561 1.1915557734285787 1.1849950085500374 0
562 1.1915557734285787 1.3101423928370273 0
563 1.1915557734285787 1.2102292298133708 0
564 1.1915557734285787 1.3280285118488968 0
565 1.1915557734285787 1.2275398897662215 0
566 1.1915557734285787 1.321243074576116 0
567 1.1915557734285787 1.204272727911068 0
568 1.1915557734285787 1.293959851613416 0
569 1.1915557734285787 1.0998851842443533 0
570 1.1915557734285787 1.150404463977059 0
571 1.1915557734285787 1.2146626880526037 0
572 1.1915557734285787 1.3318935470461402 0
573 1.1915557734285787 1.2800839770533845 0
574 1.1915557734285787 1.210472009305117 0
575 1.1915557734285787 1.2219605912855922 0
576 1.1915557734285787 1.1461529511129929 0
577 1.1915557734285787 1.1270171640958826 0
578 1.1915557734285787 1.1081490578161184 0
579 1.1915557734285787 1.2292451592160636 0
580 1.1915557734285787 1.058090173387924 0
581 1.1915557734285787 1.2178889065216918 0
582 1.1915557734285787 1.2102801658984403 0
583 1.1915557734285787 1.004085977306618 0
584 1.1915557734285787 1.1561959722430062 0
585 1.1915557734285787 1.0868171885755624 0
586 1.1915557734285787 1.250040787667703 0
587 1.1915557734285787 1.1391138236278735 0
588 1.1915557734285787 1.2592448882111376 0
589 1.1915557734285787 1.2213357328586842 0
590 1.1915557734285787 1.2337597379396348 0
591 1.1915557734285787 1.3151587086143588 0
592 1.1915557734285787 1.278883230626171 0
593 1.1915557734285787 1.2350963783584927 0
594 1.1915557734285787 1.124926156560887 0
595 1.1915557734285787 1.217589889746646 0
596 1.1915557734285787 1.247196050263316 0
597 1.1915557734285787 1.3388315674722138 0
598 1.1915557734285787 1.2198978259575521 0
599 1.1915557734285787 1.2368256310403818 0
600 1.1915557734285787 1.2056018971578866 0
601 1.1915557734285787 1.117916862855647 0
602 1.1915557734285787 1.3471758755465626 0
603 1.1915557734285787 1.147662399048275 0
604 1.1915557734285787 1.3493510584499542 0
605 1.1915557734285787 1.0471837040760217 0
606 1.1915557734285787 1.1451026940807563 0
607 1.1915557734285787 1.2618059210988355 0
608 1.1915557734285787 1.208185174317089 0
609 1.1915557734285787 1.0358462544989289 0
610 1.1915557734285787 1.2393916598530752 0
611 1.1915557734285787 1.1904119668580528 0
612 1.1915557734285787 0.9515918178370915 0
613 1.1915557734285787 1.1203389187752124 0
614 1.1915557734285787 1.3116632476050376 0
615 1.1915557734285787 1.2896343471632006 0
616 1.1915557734285787 1.252455388410679 0
617 1.1915557734285787 1.1968385263903667 0
618 1.1915557734285787 1.2641372833440252 0
619 1.1915557734285787 1.1511374343363436 0
620 1.1915557734285787 1.1044481881818695 0
621 1.1915557734285787 1.233015148559583 0
622 1.1915557734285787 1.0479098618322018 0
623 1.1915557734285787 1.1380788467852794 0
624 1.1915557734285787 1.2761328210964786 0
625 1.1915557734285787 1.1798527456865158 0
626 1.1915557734285787 1.2660787421828454 0
627 1.1915557734285787 1.3067123863829377 0
628 1.1915557734285787 1.1956456563407343 0
629 1.1915557734285787 1.228166475820105 0
630 1.1915557734285787 1.2883455650998976 0
631 1.1915557734285787 1.2635111897129687 0
632 1.1915557734285787 1.2215114716044684 0
633 1.1915557734285787 1.109013345617822 0
634 1.1915557734285787 1.2724196380761184 0
635 1.1915557734285787 1.0188816330189054 0
636 1.1915557734285787 1.1629773557488277 0
637 1.1915557734285787 1.3753284953442007 0
638 1.1915557734285787 1.290283941623082 0
639 1.1915557734285787 1.320235059108654 0
640 1.1915557734285787 1.2086034728785768 0
641 1.1915557734285787 1.0986202461608723 0
